id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
124416,PHI-2003-1-242-16,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-03-03,,,,Officials,4,Maguindanao province,Maguindanao province (near the border of Datu Paglas and Buluan towns),Maguindanao province,,7.133330,124.300000,POINT (124.3 7.13333),140289,Philippines,PHL,840,Asia,1,1,2003-03-02 00:00:00.000,2003-03-02 00:00:00.000,0,10,0,0,10,10,10,840,
124300,PHI-2003-1-242-17,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Reuters 2003-03-04,,,,Army spokesman,4,Cotabato province,Cotabato province,Cotabato province,,7.212123,124.881512,POINT (124.881512 7.212123),140290,Philippines,PHL,840,Asia,1,1,2003-03-02 00:00:00.000,2003-03-02 00:00:00.000,0,10,0,0,10,10,10,840,
124391,PHI-2003-1-242-18,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Reuters 2003-03-04,,,,,4,Maguindanao province,Maguindanao province,Maguindanao province,,7.133330,124.300000,POINT (124.3 7.13333),140289,Philippines,PHL,840,Asia,1,1,2003-03-03 00:00:00.000,2003-03-03 00:00:00.000,0,4,0,0,4,4,4,840,
124866,PHI-2003-1-242-21,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Reuters 2003-03-12,,,,Army,1,Pikit town,Pikit town,Cotabato province,Pikit municipality,7.058300,124.672800,POINT (124.6728 7.0583),140290,Philippines,PHL,840,Asia,2,2,2003-03-10 00:00:00.000,2003-03-14 00:00:00.000,5,109,0,0,114,206,114,840,
126030,PHI-2003-1-242-20,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-03-10,,,,,5,Mindanao island,Mindanao (Dalangawen town),,,8.000000,125.000000,POINT (125 8),141731,Philippines,PHL,840,Asia,1,1,2003-03-10 00:00:00.000,2003-03-10 00:00:00.000,1,0,0,0,1,1,1,840,
124261,PHI-2003-1-242-22,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-03-16,,,,Military,4,Basilan province,Basilan province,Basilan province,,6.578645,122.034922,POINT (122.034922 6.578645),139565,Philippines,PHL,840,Asia,1,1,2003-03-16 00:00:00.000,2003-03-16 00:00:00.000,0,2,0,0,2,2,2,840,
121531,PHI-2003-1-242-24,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-03-18,,,,Military,4,Cotabato province,Cotabato province,Cotabato province,,7.212123,124.881512,POINT (124.881512 7.212123),140290,Philippines,PHL,840,Asia,1,1,2003-03-18 00:00:00.000,2003-03-18 00:00:00.000,0,9,0,0,9,13,9,840,
124380,PHI-2003-1-242-27,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-04-07,,,,Military,4,Lanao del Sur province,Lanao del Sur province,Lanao del Sur province,,7.900000,124.350000,POINT (124.35 7.9),141009,Philippines,PHL,840,Asia,2,2,2003-04-05 00:00:00.000,2003-04-06 00:00:00.000,0,20,0,0,20,20,20,840,
124461,PHI-2003-1-242-26,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-04-07,,,,Military,4,Cotabato province,Cotabato province,Cotabato province,,7.212123,124.881512,POINT (124.881512 7.212123),140290,Philippines,PHL,840,Asia,2,2,2003-04-05 00:00:00.000,2003-04-06 00:00:00.000,0,12,0,0,12,12,12,840,
124260,PHI-2003-1-242-28,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,1,"""Channelnewsasia,2003-04-14,12 Muslim separatist rebels killed in southern Philippine fighting.""",Channelnewsasia,2003-04-14,12 Muslim separatist rebels killed in southern Philippine fighting.,Channelnewsasia,2,Tugaig village,Tugaig village (near),Maguindanao province,Barira municipality,7.521111,124.311944,POINT (124.3119444 7.5211111),141009,Philippines,PHL,840,Asia,1,2,2003-04-11 00:00:00.000,2003-04-13 00:00:00.000,0,12,0,0,12,12,12,840,
124462,PHI-2003-1-242-29,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-04-15,,,,,4,Cotabato province,Cotabato province,Cotabato province,,7.212123,124.881512,POINT (124.881512 7.212123),140290,Philippines,PHL,840,Asia,1,1,2003-04-14 00:00:00.000,2003-04-14 00:00:00.000,1,0,0,0,1,1,1,840,
122215,PHI-2003-1-242-30,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-04-16,,,,Army person,1,Matanog town,Matanog town,Maguindanao province,Matanog municipality,7.500000,124.250000,POINT (124.25 7.5),141009,Philippines,PHL,840,Asia,1,1,2003-04-15 00:00:00.000,2003-04-15 00:00:00.000,0,8,0,0,8,8,3,840,
124374,PHI-2003-1-242-31,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Reuters 2003-04-25,,,,Military,4,Lanao del Norte province,Lanao del Norte province,Lanao del Norte province,,8.000000,124.000000,POINT (124 8),141729,Philippines,PHL,840,Asia,1,1,2003-04-24 00:00:00.000,2003-04-24 00:00:00.000,0,7,0,0,7,11,6,840,
126021,PHI-2003-1-242-32,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,1,"""Xinhua News Agency,2003-04-29,Six killed in southern Philippine military clash.""",Xinhua News Agency,2003-04-29,Six killed in southern Philippine military clash.,Military,5,Mindanao island,Mindanao,,,8.000000,125.000000,POINT (125 8),141731,Philippines,PHL,840,Asia,1,1,2003-04-28 00:00:00.000,2003-04-28 00:00:00.000,1,5,0,0,6,6,6,840,
124525,PHI-2003-1-242-33,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-05-01,,,,Military,2,Munai town,Munai town (near),Lanao del Norte province,Munai municipality,7.981100,124.062800,POINT (124.0628 7.9811),141009,Philippines,PHL,840,Asia,1,1,2003-04-29 00:00:00.000,2003-04-29 00:00:00.000,5,0,0,0,5,5,5,840,
124872,PHI-2003-1-242-34,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-05-02,,,,Military,2,Pikit town,Pikit town (outskirts),Cotabato province,Pikit municipality,7.058300,124.672800,POINT (124.6728 7.0583),140290,Philippines,PHL,840,Asia,1,1,2003-05-02 00:00:00.000,2003-05-02 00:00:00.000,2,0,1,0,3,3,3,840,
125141,PHI-2003-1-242-35,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"Xinhua 2003-05-04 and other reports from the same date and the following days, e.g. Keesings",,,,Philippine Daily Inquirer,1,Siocon town,Siocon town,Zamboanga del Norte province,Siocon municipality,7.706100,122.135300,POINT (122.1353 7.7061),141005,Philippines,PHL,840,Asia,1,1,2003-05-04 00:00:00.000,2003-05-04 00:00:00.000,11,7,10,6,34,41,25,840,
124471,PHI-2003-1-242-36.1,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-05-05,,,,Local media,4,Cotabato province,Cotabato province,Cotabato province,,7.212123,124.881512,POINT (124.881512 7.212123),140290,Philippines,PHL,840,Asia,1,1,2003-05-05 00:00:00.000,2003-05-05 00:00:00.000,0,0,0,3,3,3,3,840,
124415,PHI-2003-1-242-36.2,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-05-05,,,,Local media,4,Maguindanao province,Maguindanao province,Maguindanao province,,7.133330,124.300000,POINT (124.3 7.13333),140289,Philippines,PHL,840,Asia,1,1,2003-05-05 00:00:00.000,2003-05-05 00:00:00.000,0,0,0,2,2,2,2,840,
124498,PHI-2003-1-242-38,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,1,"""Agence France-Presse,2003-05-18,Philippines says it killed 50 rebels in anti-terror push [Corrected 05/18/03]""",Agence France-Presse,2003-05-18,Philippines says it killed 50 rebels in anti-terror push [Corrected 05/18/03],Agence France-Presse,2,M'lang town,M'lang town (near),Cotabato province,M'lang municipality,6.946667,124.878333,POINT (124.878333 6.946667),139570,Philippines,PHL,840,Asia,1,1,2003-05-17 00:00:00.000,2003-05-17 00:00:00.000,3,0,0,0,3,3,3,840,
124371,PHI-2003-1-242-37,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"Xinhua 2003-05-18, Reuters 2003-05-24, Xinhua 2003-05-28",,,,Military,4,Lanao del Norte province,Lanao del Norte province,Lanao del Norte province,,8.000000,124.000000,POINT (124 8),141729,Philippines,PHL,840,Asia,2,2,2003-05-17 00:00:00.000,2003-05-19 00:00:00.000,11,77,0,0,88,107,69,840,
124308,PHI-2003-1-242-39,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,1,"""Reuters News,2003-05-31,At least 24 killed in southern Philippine fighting.""",Reuters News,2003-05-31,At least 24 killed in southern Philippine fighting.,Reuters News,2,Datu Paglas village,Datu Paglas village (near),Maguindanao province,Datu Paglas municipality,6.746155,124.869388,POINT (124.8693889 6.7461556),139570,Philippines,PHL,840,Asia,1,1,2003-05-31 00:00:00.000,2003-05-31 00:00:00.000,0,19,0,0,19,19,19,840,
124524,PHI-2003-1-242-42.2,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-06-09,,,,Military,1,Munai town,Munai town,Lanao del Norte province,Munai municipality,7.981100,124.062800,POINT (124.0628 7.9811),141009,Philippines,PHL,840,Asia,1,1,2003-06-08 00:00:00.000,2003-06-08 00:00:00.000,0,6,0,0,6,6,6,840,
124448,PHI-2003-1-242-42.1,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-06-09,,,,Military,2,Mount Gurain,Mount Gurain (near),Lanao del Norte province,Munai municipality,7.908333,124.108333,POINT (124.108333 7.908333),141009,Philippines,PHL,840,Asia,1,1,2003-06-08 00:00:00.000,2003-06-08 00:00:00.000,3,4,0,0,7,7,7,840,
121976,PHI-2003-1-242-41,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Reuters 2003-06-08,,,,Army,4,Lanao del Norte province,Lanao del Norte province,Lanao del Norte province,,8.000000,124.000000,POINT (124 8),141729,Philippines,PHL,840,Asia,1,1,2003-06-08 00:00:00.000,2003-06-08 00:00:00.000,3,0,0,0,3,3,3,840,
123859,PHI-2003-1-242-48,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"ICG 2008, Asia Briefing 83, p.10",,,,,1,Linamon town,Linamon town,Lanao del Norte province,Linamon municipality,8.186032,124.162765,POINT (124.162765 8.186032),141729,Philippines,PHL,840,Asia,1,1,2003-08-18 00:00:00.000,2003-08-18 00:00:00.000,1,0,7,0,8,8,8,840,
123940,PHI-2003-1-242-47,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"ICG 2008, Asia Briefing 83, p.10",,,,,1,Maigo town,Maigo town,Lanao del Norte province,Maigo municipality,8.158100,123.961100,POINT (123.9611 8.1581),141728,Philippines,PHL,840,Asia,1,1,2003-08-18 00:00:00.000,2003-08-18 00:00:00.000,1,0,7,0,8,8,8,840,
123750,PHI-2003-1-242-49,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"ICG 2008, Asia Briefing 83, p.10",,,,,1,Kolambugan town,Kolambugan town,Lanao del Norte province,Kolambugan municipality,8.114400,123.897100,POINT (123.8971 8.1144),141728,Philippines,PHL,840,Asia,1,1,2003-08-18 00:00:00.000,2003-08-18 00:00:00.000,1,0,7,0,8,8,8,840,
123726,PHI-2003-1-242-46,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"ICG 2008, Asia Briefing 83, p.10",,,,,1,Kauswagan town,Kauswagan town,Lanao del Norte province,Kauswagan municipality,8.191667,124.084722,POINT (124.084722 8.191667),141729,Philippines,PHL,840,Asia,1,1,2003-08-18 00:00:00.000,2003-08-18 00:00:00.000,1,0,7,0,8,8,8,840,
125930,PHI-2003-1-242-43,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-12-11,,,,Military,1,Zamboanga City town,Zamboanga city town,Zamboanga del Sur province,Zamboanga City municipality,6.910255,122.071715,POINT (122.071715 6.910255),139565,Philippines,PHL,840,Asia,1,1,2003-12-10 00:00:00.000,2003-12-10 00:00:00.000,0,3,0,0,3,3,3,840,
121344,PHI-2003-1-242-44,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-12-15,,,,Military,2,Cotabato City town,Cotabato City town (near),Cotabato province,Cotabato City municipality,7.223611,124.246389,POINT (124.246389 7.223611),140289,Philippines,PHL,840,Asia,1,1,2003-12-13 00:00:00.000,2003-12-13 00:00:00.000,2,10,0,0,12,12,12,840,
123289,PHI-2003-1-242-45,2003,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 2003-12-16,,,,Military,2,Datu Piang municipality,Datu Piang municipality,Maguindanao province,Datu Piang municipality,7.018006,124.463909,POINT (124.4639095 7.0180061),140289,Philippines,PHL,840,Asia,1,1,2003-12-15 00:00:00.000,2003-12-15 00:00:00.000,4,0,0,0,4,21,4,840,
121728,PHI-2004-1-242-1,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"Philippine Daily Inquirer, 11/2",,,,Military,3,Kabacan municipality,Kabacan municipality,Cotabato province,Kabacan municipality,7.116667,124.816667,POINT (124.816667 7.116667),140290,Philippines,PHL,840,Asia,1,1,2004-02-08 00:00:00.000,2004-02-08 00:00:00.000,0,5,0,0,5,5,5,840,
124472,PHI-2004-1-242-2,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,p95,,,,Police,1,Midsayap town,Midsayap town,Cotabato province,Midsayap municipality,7.190800,124.530300,POINT (124.5303 7.1908),140290,Philippines,PHL,840,Asia,1,1,2004-02-20 00:00:00.000,2004-02-20 00:00:00.000,0,4,0,0,4,4,4,840,
125539,PHI-2004-1-242-3,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AP 10/3,,,,both sides,1,Zamboanga City town,Zamboanga city town,Zamboanga del Sur province,Zamboanga City municipality,6.910255,122.071715,POINT (122.071715 6.910255),139565,Philippines,PHL,840,Asia,1,1,2004-03-10 00:00:00.000,2004-03-10 00:00:00.000,0,1,0,0,1,1,1,840,
125483,PHI-2004-1-242-4,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,p157,,,,Military,1,Tungawan town,Tungawan town,Zamboanga Sibugay province,Tungawan municipality,7.508100,122.371100,POINT (122.3711 7.5081),141005,Philippines,PHL,840,Asia,1,1,2004-03-29 00:00:00.000,2004-03-29 00:00:00.000,0,0,0,2,2,2,2,840,
125727,PHI-2004-1-242-5,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 13/7,,,,Military,5,Mindanao island,Mindanao,,,8.000000,125.000000,POINT (125 8),141731,Philippines,PHL,840,Asia,1,1,2004-07-12 00:00:00.000,2004-07-12 00:00:00.000,0,3,0,0,3,3,3,840,
124390,PHI-2004-1-242-6,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AP 17/8,,,,both sides,4,Maguindanao province,Maguindanao province,Maguindanao province,,7.133330,124.300000,POINT (124.3 7.13333),140289,Philippines,PHL,840,Asia,1,1,2004-08-17 00:00:00.000,2004-08-17 00:00:00.000,1,2,0,0,3,5,3,840,
124295,PHI-2004-1-242-8.2,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AFP 29/8,,,,?,1,Mamasapano town,Mamasapano town,Maguindanao province,Mamasapano municipality,6.898333,124.524166,POINT (124.5241667 6.8983333),139570,Philippines,PHL,840,Asia,2,4,2004-08-18 00:00:00.000,2004-08-28 00:00:00.000,0,1,0,0,1,2,0,840,
122876,PHI-2004-1-242-8.1,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AFP 29/8,,,,?,3,Ampatuan municipality,Ampatuan municipality,Maguindanao province,Ampatuan municipality,6.833333,124.383333,POINT (124.383333 6.833333),139569,Philippines,PHL,840,Asia,2,4,2004-08-18 00:00:00.000,2004-08-28 00:00:00.000,1,1,0,0,2,3,0,840,
124294,PHI-2004-1-242-7,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AP 28/8,,,,Rebels,1,Mamasapano town,Mamasapano town,Maguindanao province,Mamasapano municipality,6.898333,124.524166,POINT (124.5241667 6.8983333),139570,Philippines,PHL,840,Asia,1,1,2004-08-28 00:00:00.000,2004-08-28 00:00:00.000,0,2,0,0,2,10,2,840,
125315,PHI-2004-1-242-9,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 9/9,,,,Military,1,Tagum City town,Tagum City town,Davao del Norte province,Tagum City municipality,7.447094,125.809556,POINT (125.809556 7.447094),140292,Philippines,PHL,840,Asia,1,1,2004-09-08 00:00:00.000,2004-09-08 00:00:00.000,0,1,1,0,2,2,2,840,
124326,PHI-2004-1-242-11,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,1,"""Reuters News,2004-11-08,Manila, Muslim rebels exchange blame after clashes.""",Reuters News,2004-11-08,"Manila, Muslim rebels exchange blame after clashes.",Military,1,Mamasapano town,Mamasapano town,Maguindanao province,Mamasapano municipality,6.898333,124.524166,POINT (124.5241667 6.8983333),139570,Philippines,PHL,840,Asia,1,3,2004-11-01 00:00:00.000,2004-11-07 00:00:00.000,0,3,0,0,3,7,3,840,
124403,PHI-2004-1-242-10,2004,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AFP 3/11,,,,Officials,4,Maguindanao province,Maguindanao province,Maguindanao province,,7.133330,124.300000,POINT (124.3 7.13333),140289,Philippines,PHL,840,Asia,1,1,2004-11-03 00:00:00.000,2004-11-03 00:00:00.000,0,2,0,0,2,4,2,840,
124304,PHI-2005-1-242-1,2005,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"Jan 10 (AFP), Jan 11 (AFP), Jan. 11 (Xinhua)",,,,Military official,1,Mamasapano town,Mamasapano town,Maguindanao province,Mamasapano municipality,6.898333,124.524166,POINT (124.5241667 6.8983333),139570,Philippines,PHL,840,Asia,1,1,2005-01-10 00:00:00.000,2005-01-10 00:00:00.000,7,15,0,0,22,37,22,840,
124341,PHI-2005-1-242-2,2005,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Jan 13 (AFP),,,,Military,3,Kabuntalan municipality,Kabuntalan municipality,Maguindanao province,Kabuntalan municipality,7.133333,124.400000,POINT (124.4 7.133333),140289,Philippines,PHL,840,Asia,1,1,2005-01-13 00:00:00.000,2005-01-13 00:00:00.000,1,2,0,0,3,3,3,840,
125341,PHI-2005-1-242-3,2005,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,April 16 (Xinhua),,,,Philippines News Agency,1,Talayan town,Talayan town,Maguindanao province,Talayan municipality,6.980556,124.381944,POINT (124.381944 6.980556),139569,Philippines,PHL,840,Asia,1,1,2005-04-16 00:00:00.000,2005-04-16 00:00:00.000,0,5,0,0,5,5,3,840,
124422,PHI-2005-1-242-5,2005,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,June 8 (Xinhua),,,,Military report,4,Maguindanao province,Maguindanao Province (town in),Maguindanao province,,7.133330,124.300000,POINT (124.3 7.13333),140289,Philippines,PHL,840,Asia,1,1,2005-06-05 00:00:00.000,2005-06-05 00:00:00.000,2,0,0,0,2,2,2,840,
124495,PHI-2005-1-242-4,2005,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,June 8 (Xinhua),,,,Military report,1,Midsayap town,Midsayap town,Cotabato province,Midsayap municipality,7.190800,124.530300,POINT (124.5303 7.1908),140290,Philippines,PHL,840,Asia,1,1,2005-06-05 00:00:00.000,2005-06-05 00:00:00.000,2,0,0,0,2,2,2,840,
124398,PHI-2005-1-242-6,2005,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Sept 1 (Reuters),,,,Army spokesman,4,Maguindanao province,Maguindanao province,Maguindanao province,,7.133330,124.300000,POINT (124.3 7.13333),140289,Philippines,PHL,840,Asia,1,1,2005-09-01 00:00:00.000,2005-09-01 00:00:00.000,2,2,0,0,4,4,4,840,
124486,PHI-2005-1-242-7,2005,1,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Moro Islamic Liberation Front website Luwaran.com on 26 October,,,,MILF website,3,Palimbang municipality,Palimbang municipality,Sultan Kudarat province,Palimbang municipality,6.316667,124.216667,POINT (124.216667 6.316667),138849,Philippines,PHL,840,Asia,1,1,2005-10-23 00:00:00.000,2005-10-23 00:00:00.000,0,1,0,0,1,1,1,840,
125116,PHI-2006-1-242-1,2006,0,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AP 31/1-06,,,,"Col. Gerry Jalandoni, commander of the army's 602nd Infantry Brigade",2,Shariff Aguak town,Shariff Aguak town (near),Maguindanao province,Shariff Aguak municipality,6.864722,124.441667,POINT (124.441667 6.864722),139569,Philippines,PHL,840,Asia,1,1,2006-01-30 00:00:00.000,2006-01-30 00:00:00.000,0,1,0,0,1,14,1,840,
125637,PHI-2006-1-242-2,2006,0,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,AFP 1/2-06,,,,MILF spokesman Eid Kabalu,5,Mindanao island,Mindanao,,,8.000000,125.000000,POINT (125 8),141731,Philippines,PHL,840,Asia,1,1,2006-02-01 00:00:00.000,2006-02-01 00:00:00.000,0,6,0,0,6,6,6,840,
124299,PHI-2006-1-242-3,2006,0,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,BBC Monitoring Asia Pacific 18/4-06: Moro Islamic Liberation Front website Luwaran.com in English 15 Apr 06,,,,local commander of the MILF,2,Mulita village,"Mulita village (barangay, Tapunan sitio)",Cotabato province,Carmen municipality,7.228056,124.832778,POINT (124.832778 7.228056),140290,Philippines,PHL,840,Asia,1,1,2006-04-15 00:00:00.000,2006-04-15 00:00:00.000,0,1,0,0,1,1,1,840,
123686,PHI-2006-1-242-4,2006,0,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Xinhua 30/5-06,,,,police,2,Dinas municipality,Dinas municipality (Butitian village),Zamboanga del Sur province,Dinas municipality,7.631600,123.337200,POINT (123.3372 7.6316),141007,Philippines,PHL,840,Asia,1,1,2006-05-29 00:00:00.000,2006-05-29 00:00:00.000,0,2,0,0,2,2,2,840,
124491,PHI-2006-1-242-6,2006,0,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,"JIR November 01 2006, ""Pace of southern Philippine peace process angers rebels",,,,,6,Philippines,Philippines,,,13.000000,122.000000,POINT (122 13),148925,Philippines,PHL,840,Asia,1,1,2006-08-10 00:00:00.000,2006-08-10 00:00:00.000,2,0,0,0,2,2,2,840,
125114,PHI-2006-1-242-5,2006,0,Clear,1,308,308,Philippines: Mindanao,657,657,Government of Philippines - MILF,154,154,Government of Philippines,276,276,MILF,-1,Reuters 29/10-06,,,,"Lieutenant-Colonel Julieto Ando, a military spokesman",1,Shariff Aguak town,Shariff Aguak town,Maguindanao province,Shariff Aguak municipality,6.864722,124.441667,POINT (124.441667 6.864722),139569,Philippines,PHL,840,Asia,1,1,2006-10-29 00:00:00.000,2006-10-29 00:00:00.000,0,4,0,0,4,4,4,840,
